,user,item,rating
63199,414,2690,3.0
23070,156,7063,4.5
58855,382,160080,3.0
15734,103,3087,4.5
52158,339,6887,5.0
100282,610,55553,3.0
49730,318,97860,4.5
67409,436,413,2.0
81250,514,2762,4.0
65140,417,318,5.0
2853,19,3081,3.0
62920,414,1831,1.0
80687,509,60069,3.5
57323,380,3717,3.0
99763,610,3826,3.0
20410,135,1210,4.0
58368,381,6157,2.5
24541,169,6005,3.5
25245,177,3386,3.0
60297,389,62,5.0
43500,292,161,4.0
3,1,47,5.0
80565,509,7164,3.5
42262,288,1061,3.0
61124,399,356,5.0
97429,606,357,4.0
35260,238,593,3.0
29968,207,2021,4.0
28537,198,4128,3.0
92505,597,2443,3.0
22095,144,27416,4.0
61125,399,480,3.0
19619,126,480,3.0
42879,288,4022,3.5
81865,517,67295,1.0
78454,488,6377,5.0
27864,190,1704,4.0
16982,107,153,3.0
4368,28,2762,3.0
14322,91,1298,4.0
72436,468,266,4.0
56255,372,1041,4.0
72320,466,6373,4.0
14173,91,296,4.5
70719,452,1616,5.0
29334,201,1909,5.0
12705,81,32,5.0
2260,18,160438,3.0
18432,117,380,4.0
23048,156,5788,4.5
19845,130,434,3.0
2532,19,1396,3.0
40135,274,7373,3.0
10027,66,612,3.5
81782,517,6377,4.0
52179,339,8961,4.0
11326,68,51255,4.0
61285,402,296,5.0
77607,483,4370,4.0
64004,414,5636,2.0
35784,242,21,3.0
46748,307,50,4.5
245,2,77455,3.0
99992,610,6873,3.0
51147,330,3977,2.0
79843,497,112556,3.5
51856,336,628,4.5
44487,297,454,3.0
54312,357,2174,4.5
40382,274,52722,3.5
84854,551,5989,4.0
62565,414,612,2.0
38355,263,2761,4.0
75742,477,3798,4.0
711,6,339,4.0
5286,35,252,4.0
80695,509,62644,3.5
35897,244,1228,4.0
48097,312,1372,4.0
83569,533,119145,5.0
19721,129,2021,3.5
28436,198,1627,1.0
98913,608,1544,3.5
830,6,709,5.0
71248,455,555,3.0
64416,414,33794,4.5
80736,509,76093,4.5
22003,144,500,3.0
61111,398,48516,4.0
54456,357,44195,3.0
89679,580,8494,0.5
96870,603,3317,5.0
74619,474,6527,3.0
55619,368,1833,2.0
20322,134,349,4.0
35263,238,1097,2.0
11868,73,45720,4.0
53545,353,292,4.0
807,6,590,5.0
66009,425,1589,3.5
100814,610,158238,5.0
61004,395,519,4.0
47369,307,5943,0.5
54763,362,637,1.5
55997,370,112,3.5
50316,325,1948,4.0
35822,243,48,4.0
17338,111,2572,4.0
15652,103,1245,5.0
21622,140,7162,4.5
27906,190,7323,4.5
91344,592,339,5.0
94831,599,89087,3.0
75280,475,31696,4.0
34204,232,6374,2.5
68497,446,17,5.0
66297,427,2355,2.0
47263,307,4448,4.0
48121,312,1991,3.0
54981,365,7153,3.0
35412,239,2167,4.0
62729,414,1207,5.0
72511,469,728,3.0
88703,573,480,5.0
44860,298,5445,3.0
43563,292,1276,2.5
30150,210,122906,4.5
83587,534,169,3.5
99207,608,3948,4.0
22084,144,6218,3.5
93479,599,2683,3.5
89652,580,7254,3.5
87002,561,79695,2.5
57184,380,2392,2.5
73149,474,222,4.0
26514,182,2691,4.5
8760,61,555,4.5
97539,606,1101,2.5
82041,520,1748,4.5
5540,39,2947,3.0
37824,256,33004,4.0
85512,555,1608,3.0
89088,577,952,4.0
45718,303,3703,5.0
71469,460,4995,5.0
43096,288,36401,3.0
56213,372,538,3.0
183,1,2826,4.0
71378,458,300,3.0
49690,318,90600,3.0
8251,57,1375,3.0
98916,608,1562,2.0
7137,50,1079,2.5
6376,43,364,5.0
33394,226,5151,2.5
27263,185,361,2.0
95785,600,8981,3.5
29523,202,1262,5.0
20814,137,2064,5.0
61352,403,62081,3.5
96810,603,3019,5.0
91373,592,533,4.0
86770,561,2641,4.0
87295,562,68157,4.0
85176,553,6796,4.0
45841,304,1210,5.0
28403,198,1213,4.0
51193,330,79132,5.0
31396,217,2874,3.0
2937,19,3622,3.0
74838,474,7772,3.5
56246,372,931,4.0
47557,307,34534,3.5
43042,288,8361,3.0
74782,474,7223,2.5
52267,339,72011,4.5
35324,239,349,4.5
136,1,2137,5.0
41992,287,1136,4.0
9143,62,174053,5.0
56876,379,592,3.0
26721,182,3984,4.0
87336,563,1035,5.0
44677,298,2371,3.5
7599,51,2580,5.0
65819,424,3911,3.5
79408,492,1405,5.0
87727,566,57,3.0
18345,116,8360,4.0
94404,599,26854,2.5
82603,524,1291,5.0
58689,382,6879,3.5
34894,233,122912,2.0
97759,606,2369,3.0
74173,474,3952,3.5
49761,318,106918,4.0
12077,74,3089,5.0
53353,352,51086,4.0
12608,80,8798,5.0
77724,483,26776,4.5
17173,109,516,3.0
9844,64,6016,3.5
46131,305,3300,3.0
40949,275,5418,4.0
99156,608,3408,2.5
35171,235,594,4.0
33047,226,10,4.0
80547,509,6539,3.5
50532,326,8665,5.0
91387,592,597,3.0
65332,419,1222,4.5
14844,94,296,4.0
82037,520,1610,4.0
57082,380,1556,1.0
49788,318,117545,4.0
69294,448,4068,3.0
61595,408,1704,4.0
34676,232,63992,2.0
41508,282,1221,5.0
42539,288,2300,3.5
38333,263,2268,4.0
14563,91,4226,4.5
7395,50,164280,3.5
22359,151,1409,4.0
45074,298,48322,3.0
53136,351,55052,4.5
12627,80,48774,4.0
36429,249,778,4.5
59183,386,160,3.0
25588,177,55052,3.5
84848,551,5349,2.0
49079,318,1212,3.5
37394,249,162606,3.5
20841,137,4306,4.0
82694,525,1307,3.5
23377,160,1347,3.0
72796,469,2729,4.0
27274,185,1721,3.0
26052,181,437,2.0
51474,332,2762,4.5
20797,137,1267,3.5
84916,551,116797,4.0
28499,198,2986,2.0
38688,266,316,3.0
4044,26,185,3.0
10344,67,4993,2.0
46299,305,51412,4.0
90538,590,168,3.0
57215,380,2700,5.0
71820,462,6301,3.5
16226,105,296,5.0
89334,580,224,3.5
21448,140,4220,3.0
54127,357,17,5.0
90411,587,3436,4.0
99284,608,4776,4.5
83126,526,1961,4.0
30187,211,1036,4.5
30377,212,54503,3.5
23871,166,153,2.5
12240,75,2628,1.0
21768,141,4018,3.5
14485,91,2993,3.0
53557,353,349,4.0
1656,16,7153,3.5
87383,563,7142,3.0
90305,587,1096,5.0
96847,603,3203,4.0
93954,599,4903,2.5
78836,489,3897,4.0
26476,182,2407,3.0
29512,202,1221,4.0
98176,606,6791,4.5
7015,47,79242,3.0
45644,302,14,4.0
96919,603,3566,1.0
89112,577,1220,4.0
20134,132,4643,1.0
10685,68,2002,3.0
28420,198,1307,4.0
627,6,168,5.0
49957,321,454,4.0
71427,459,72998,5.0
72608,469,1263,4.0
36669,249,4865,3.5
684,6,279,3.0
75878,477,8228,3.0
92977,599,1028,2.5
68855,448,1288,5.0
51002,330,541,2.0
50312,325,1875,4.0
76889,480,8950,3.5
37255,249,103141,4.0
32428,221,2686,4.0
47365,307,5816,3.0
57149,380,2076,5.0
8070,57,272,3.0
86930,561,33794,4.0
51810,335,110,4.0
25475,177,25937,3.0
31661,219,1721,0.5
23172,159,4823,3.0
66006,425,1566,3.0
889,7,595,3.5
71589,462,858,5.0
72343,466,34150,4.0
44239,294,2306,3.0
16933,105,175431,5.0
47973,310,4963,4.0
24803,174,329,3.0
82715,525,2006,3.5
41253,280,262,4.0
12511,79,2076,4.0
27518,186,4994,4.0
22816,156,1244,5.0
37747,256,1320,3.5
88080,567,122912,3.0
58248,381,2406,3.5
71604,462,1094,2.0
17751,111,110669,4.0
74286,474,4447,4.0
504,4,4260,2.0
60669,391,2908,5.0
69983,448,90343,2.5
28202,195,2770,4.0
90932,590,3421,3.5
32209,220,33493,4.0
71169,454,1972,3.5
37396,249,166528,5.0
19841,130,344,4.0
70527,449,1090,3.5
99794,610,4011,4.5
80581,509,8641,4.0
75035,474,30707,4.0
79003,489,37857,3.5
24580,169,7375,4.0
70413,448,139915,2.0
98988,608,2004,2.0
29172,200,7438,5.0
159,1,2470,5.0
89964,584,434,5.0
67435,436,505,3.0
75508,477,810,0.5
85063,552,3361,3.0
51763,334,30850,3.5
32288,221,590,3.5
40965,275,5810,3.0
57629,380,27839,2.0
86885,561,6664,3.5
4430,28,3950,3.0
32187,220,6333,5.0
29738,202,3418,5.0
91007,590,4344,3.0
56493,374,1339,3.0
91443,593,1968,1.5
62435,414,322,5.0
84922,551,135569,4.5
57224,380,2735,3.0
49389,318,32898,3.0
63046,414,2172,3.0
74083,474,3481,5.0
54426,357,7153,3.5
13886,89,99853,4.0
41930,286,4022,4.0
50319,325,2023,3.0
2835,19,3005,2.0
68421,445,260,5.0
54756,362,367,4.0
67041,432,80219,3.0
95153,600,292,2.5
51192,330,71535,5.0
4906,31,1099,2.0
24815,174,420,2.0
44097,294,1089,3.0
83765,534,7991,4.0
24884,176,380,5.0
94085,599,5944,2.5
72552,469,1090,4.0
100062,610,8861,2.0
16966,106,97938,4.5
4871,30,97913,4.0
74332,474,4720,3.5
99317,608,5266,4.5
62514,414,494,4.0
5717,41,3081,3.0
31275,217,2231,4.0
32417,221,2321,4.5
77639,483,5464,3.5
30709,215,30749,4.0
19484,125,113741,4.0
53147,351,60069,4.0
91904,596,4720,4.5
95940,601,81845,4.0
14092,90,743,3.0
69154,448,3114,5.0
9657,64,2329,4.0
83605,534,551,4.0
19514,125,135567,2.5
82968,525,56152,3.5
33396,226,5247,4.0
37515,253,965,3.5
48252,313,165,3.0
67771,438,2490,3.5
72999,471,296,4.0
85280,554,2702,3.0
21262,140,1641,1.0
98554,607,1339,5.0
32255,220,68358,5.0
89980,584,589,5.0
70624,451,593,5.0
57794,380,60069,5.0
26681,182,3799,0.5
100469,610,81132,4.0
66048,425,2291,3.5
23361,160,1222,4.0
17792,111,128914,5.0
83614,534,783,4.0
16768,105,96610,4.0
29662,202,2571,4.0
58559,381,72733,4.0
97088,604,224,3.0
98416,606,47610,4.0
47713,308,25,1.0
93443,599,2530,3.0
84534,543,364,5.0
41456,281,8368,4.0
80748,509,81845,3.5
28637,199,923,5.0
20213,132,8464,2.5
18852,122,555,4.5
93889,599,4553,3.5
39391,274,924,2.5
97826,606,2875,3.0
22023,144,784,1.5
17696,111,91323,4.5
84531,543,267,5.0
94584,599,47793,2.5
81579,517,745,2.5
98276,606,8391,3.0
22215,148,134853,4.0
52899,347,292,3.0
10930,68,3809,3.5
7713,51,5254,2.5
90257,587,11,4.0
5642,40,457,3.0
64322,414,8644,3.5
63021,414,2116,4.0
24508,169,5151,4.0
95391,600,2018,3.0
22818,156,1248,5.0
66793,431,1625,4.0
100266,610,54736,3.5
25004,177,924,1.5
17047,108,4878,5.0
21939,143,40962,3.0
72563,469,1193,5.0
91149,590,30793,3.0
100262,610,54286,5.0
33532,226,52973,4.5
39338,274,588,4.0
64816,414,82202,3.0
43226,290,527,5.0
74461,474,5527,4.0
52380,340,10,4.0
89769,581,4995,4.5
32966,224,3552,5.0
91687,594,6793,4.0
23997,166,6378,3.5
66758,430,4022,2.0
40721,275,1635,5.0
98630,607,3081,4.0
85221,554,912,5.0
53632,354,1201,4.0
35057,234,2640,5.0
4725,28,61352,3.0
23055,156,6296,4.0
12439,78,1240,5.0
57530,380,6889,3.0
55442,368,356,4.0
93564,599,3033,4.0
15127,97,2571,5.0
19087,122,103042,4.0
7259,50,32659,2.5
60594,391,1900,4.0
72040,464,110,5.0
75328,475,95510,3.5
88506,571,2902,2.0
48472,313,2798,3.0
11809,73,150,2.0
37374,249,143367,3.0
34107,232,4776,4.5
31103,217,1285,1.0
5895,42,161,3.0
88872,573,8874,4.5
45242,298,74916,2.5
40930,275,4993,4.0
39617,274,2291,3.0
3845,23,1952,3.0
74009,474,3206,2.0
41931,286,4034,4.0
31182,217,1687,3.0
61049,396,5445,2.0
57261,380,3037,4.5
45459,298,138036,2.0
7270,50,45517,2.0
54104,356,57669,4.0
16487,105,7158,4.0
5470,39,745,4.0
56190,372,356,3.0
69505,448,6212,1.5
83883,534,66798,2.0
74151,474,3835,1.5
435,4,2336,2.0
41830,285,1103,3.0
88808,573,3996,0.5
93493,599,2719,1.5
88509,571,3018,1.0
76445,480,1721,4.0
43323,290,1385,3.0
81477,514,187595,3.0
82055,520,2161,4.5
74197,474,4022,3.5
47601,307,46970,2.5
88443,571,1348,3.0
64905,414,114662,3.5
50643,327,2329,4.5
67828,438,3408,3.5
95521,600,2791,3.5
93344,599,2247,3.0
99039,608,2335,2.5
64747,414,67923,3.0
6028,42,1374,4.0
92707,599,203,2.5
80319,506,62113,1.0
70287,448,116849,2.5
75524,477,1036,4.5
98690,608,110,4.0
60710,391,3484,1.0
11694,70,1304,4.0
45055,298,45499,2.5
15583,103,158,3.5
97493,606,903,4.0
69229,448,3671,5.0
77988,484,830,4.5
28141,195,1270,5.0
78588,489,910,4.5
84357,541,329,4.0
48071,312,1208,5.0
12499,79,1291,5.0
30259,211,82461,2.0
10400,68,185,3.0
64919,414,122916,4.0
34628,232,56949,3.0
50794,328,2717,3.0
52413,341,788,3.5
70981,453,2321,5.0
34212,232,6535,2.5
44780,298,4020,1.0
53389,352,67197,3.0
58883,383,2558,3.0
9698,64,2905,3.5
36635,249,4015,3.0
62655,414,1007,2.0
83131,526,2858,4.0
87200,562,3147,4.0
65931,425,442,3.0
68195,438,41569,2.0
45012,298,30707,3.0
96280,603,858,5.0
34016,232,2694,3.0
70540,449,2617,2.5
84981,552,1610,4.5
76693,480,4732,2.0
61614,408,4701,4.0
92612,598,54001,5.0
53602,354,380,4.0
41494,282,923,1.0
92418,597,1965,4.0
93390,599,2378,2.5
71031,453,3108,3.0
5328,36,2269,3.0
63051,414,2194,4.0
3541,21,98124,3.5
9636,64,2085,3.0
17501,111,8961,1.0
88770,573,2167,4.5
21307,140,2401,4.5
4664,28,53322,1.5
33028,225,2628,3.0
25457,177,8860,3.0
26239,182,1061,4.0
88630,572,2013,1.0
62121,411,539,3.0
48335,313,1270,2.0
81511,516,1090,3.0
1646,16,4226,4.5
38769,266,1641,3.0
59949,387,5980,3.0
22621,154,98243,5.0
63052,414,2231,3.0
42167,288,383,2.0
29296,201,708,3.0
100364,610,66509,3.5
19884,131,2320,2.5
73493,474,1344,4.5
57490,380,6287,3.0
76039,478,3793,3.5
76928,480,32598,2.5
77209,482,8972,4.0
5746,41,5014,3.0
89253,579,480,4.0
26694,182,3879,1.0
92113,596,122924,2.5
54807,362,5349,4.0
77255,483,231,3.0
48845,317,2324,5.0
71253,455,592,3.0
86460,560,58293,2.5
82062,520,2423,5.0
62037,411,185,4.0
57321,380,3703,5.0
98568,607,1610,4.0
31673,219,1917,3.0
14365,91,1687,3.5
100739,610,122886,4.5
46491,305,95510,0.5
2681,19,2137,4.0
63766,414,4734,2.0
22577,153,112454,3.5
64707,414,60069,4.5
24777,174,39,4.0
84437,542,1645,5.0
54724,361,31420,3.5
70568,450,1073,4.0
49691,318,90630,3.5
47291,307,4852,1.0
32470,221,3683,4.0
50006,322,1199,3.5
50836,328,5989,3.5
83274,527,2528,4.0
57174,380,2294,4.0
100346,610,62081,2.5
27221,184,168090,4.0
53478,352,119145,4.0
92290,597,1194,4.0
98181,606,6810,3.5
21486,140,4822,3.0
5645,40,514,5.0
7355,50,116797,2.5
95036,599,143245,3.0
100489,610,84944,3.5
43700,292,3988,3.0
42924,288,4886,4.5
92226,597,589,5.0
70310,448,119141,3.5
2751,19,2468,2.0
54313,357,2248,5.0
67623,438,329,3.5
33379,226,4874,3.0
33957,232,1198,4.5
23955,166,3114,4.5
57029,380,1207,5.0
51838,336,6,4.0
56114,371,4993,4.5
22191,148,68954,4.0
69829,448,71466,4.0
64896,414,111364,3.0
39725,274,2995,3.5
1017,7,45730,0.5
88347,570,2115,4.0
10571,68,1276,3.5
68607,447,344,3.0
34777,233,788,2.0
24931,177,317,4.5
37173,249,92420,4.5
40013,274,5853,3.5
75346,475,122904,5.0
26779,182,4310,2.0
80065,502,3471,5.0
65570,420,44555,4.5
28220,195,3113,1.0
28193,195,2571,3.0
36167,246,94015,4.5
37363,249,135887,3.5
31000,217,594,3.0
70395,448,136778,2.0
5488,39,1200,5.0
50960,330,104,0.5
34164,232,5810,4.0
94419,599,27155,2.0
5544,39,3019,5.0
33647,228,260,4.5
59771,387,3676,4.0
85704,555,2746,3.0
56105,371,2810,5.0
54473,357,56174,4.0
71120,453,4234,4.0
47442,307,6888,0.5
20249,132,48082,3.5
72912,469,3814,3.0
6860,45,8636,3.5
59764,387,3632,3.0
91546,594,592,4.5
34816,233,4306,4.0
83363,528,3101,2.5
89266,579,1544,3.0
59575,387,2141,2.5
40349,274,47640,3.5
10567,68,1265,2.5
94298,599,8045,2.0
5348,36,4220,2.0
48753,316,661,2.5
48905,317,44665,2.0
83125,526,1732,4.5
61005,395,520,4.0
98107,606,5881,3.0
89540,580,3676,2.5
17120,109,246,3.0
42655,288,2788,4.0
90610,590,898,4.0
29068,200,3082,4.0
6623,45,1457,4.0
44844,298,5151,2.0
55821,368,3704,2.0
51921,337,107,3.0
12325,76,4878,2.5
37195,249,95167,4.0
84567,543,3825,5.0
3244,21,589,3.5
35041,234,2376,3.0
31198,217,1806,1.0
78022,484,1644,3.0
18810,121,353,3.0
81187,514,1954,4.0
9621,64,1967,4.5
50196,324,3952,2.0
48903,317,44199,3.0
36559,249,2617,4.0
60376,390,7147,4.5
42824,288,3740,3.5
25226,177,3052,4.0
15565,103,1,4.0
37858,256,88744,4.0
75494,477,671,4.0
76348,480,1036,3.5
57844,380,73017,3.0
22862,156,1665,2.0
25043,177,1197,5.0
35213,237,1203,4.0
99319,608,5294,4.5
89449,580,1704,4.5
50596,326,86880,3.5
22522,153,46578,4.0
11228,68,31878,2.5
14011,89,145491,3.5
81492,515,60069,5.0
5421,38,368,4.0
76879,480,8865,4.0
29701,202,3006,4.0
44465,297,47,4.0
68131,438,8866,3.5
37671,254,48043,3.5
65060,415,4308,3.0
64871,414,96821,4.0
46331,305,56775,3.0
82340,522,51255,4.0
75602,477,1889,4.0
17965,112,91529,5.0
83789,534,33004,4.5
77249,483,173,1.0
14355,91,1580,3.5
53951,356,2968,5.0
10487,68,648,4.0
35809,242,380,4.0
79675,495,58998,5.0
958,7,5502,1.5
22312,151,104,5.0
70403,448,138036,2.0
28645,199,1091,1.5
66175,425,33615,3.0
82470,523,103141,4.0
20486,135,2004,4.0
92235,597,778,5.0
50876,328,59784,2.5
35432,239,2701,3.0
49637,318,80906,4.0
32796,222,82459,3.5
52218,339,53000,4.5
67312,434,74458,4.5
47315,307,5128,2.0
97693,606,1971,1.5
55042,365,72998,4.0
14751,93,558,4.0
55036,365,68954,3.0
24534,169,5943,4.0
5707,41,2268,2.5
14863,94,480,4.0
94288,599,7845,3.0
1753,17,7099,5.0
15511,102,21,3.0
94188,599,6811,3.0
82836,525,5380,3.5
68750,448,593,5.0
97652,606,1663,2.0
20689,136,344,1.0
44483,297,319,5.0
19225,124,8641,3.5
33939,232,780,3.5
53718,354,3176,4.0
74068,474,3441,3.0
27961,191,194,5.0
100752,610,130052,3.5
89231,578,56389,4.0
84792,550,86332,4.0
122,1,2033,5.0
36155,246,85414,4.0
30802,216,2186,4.0
13413,86,648,4.5
17681,111,85367,5.0
9478,64,364,4.0
14335,91,1375,3.0
29659,202,2533,3.0
32281,221,509,3.5
86050,559,370,3.0
29877,204,48394,3.5
53188,351,89774,4.0
63063,414,2260,2.0
24904,177,16,3.0
38967,268,1784,2.0
82655,525,673,2.5
43136,288,48416,2.5
59561,387,2076,4.5
27127,184,3793,3.5
69477,448,5630,3.0
48827,317,1219,5.0
60879,393,8665,5.0
84973,552,1220,4.0
26005,181,168,3.0
17611,111,62434,3.5
39038,269,63,3.0
27306,185,5952,4.0
12881,82,4989,4.0
28077,194,1288,4.0
88963,573,91658,2.5
2395,19,588,3.0
81706,517,2565,4.5
68724,448,457,4.0
56491,374,1258,4.0
84061,534,115617,2.5
34856,233,57669,3.0
70921,453,1307,5.0
56460,373,616,4.0
16060,104,3034,4.0
65904,425,172,3.5
61518,405,54995,3.5
77565,483,3510,4.0
87453,563,74324,4.0
37342,249,122890,4.0
4009,24,134393,2.5
13691,89,6958,3.5
91300,592,6,3.0
648,6,212,4.0
54771,362,1208,5.0
46088,305,2167,5.0
92825,599,478,2.5
85448,555,1269,5.0
78953,489,7007,1.5
70506,448,161918,1.5
92531,597,2572,3.0
55140,365,122904,3.5
76700,480,4816,4.5
73621,474,1941,3.0
92098,596,119145,3.0
72418,467,2394,2.0
69811,448,69122,3.0
33795,230,1961,3.0
7302,50,79132,2.5
59152,385,1356,4.0
54136,357,111,3.5
92037,596,79132,4.0
55356,367,3912,4.0
49575,318,71147,3.0
34715,232,69757,5.0
68822,448,1148,4.0
36546,249,2392,2.0
12565,80,3527,4.0
3867,23,3949,5.0
54407,357,5989,4.5
23851,165,5620,3.0
73988,474,3134,3.0
90815,590,2273,3.0
24206,167,8636,4.0
52726,346,319,2.5
19611,126,364,5.0
15447,100,8636,4.5
18087,113,3359,4.0
45731,304,10,4.0
66752,430,3534,4.0
78714,489,2080,3.5
85273,554,2567,4.0
28483,198,2594,5.0
11056,68,5400,3.5
349,4,899,4.0
95880,601,1221,4.5
84775,549,48516,5.0
16114,104,5796,2.0
61502,405,26554,4.5
70526,449,762,1.5
48431,313,2311,3.0
65607,421,1206,4.5
83574,534,2,4.5
30206,211,2571,5.0
70757,452,2490,5.0
61071,397,8228,4.0
72936,470,50,3.0
62207,412,2390,3.0
43721,292,4899,3.0
44553,298,260,4.0
31015,217,748,3.0
9066,62,107348,4.0
70940,453,1617,4.0
13785,89,64032,2.5
40341,274,46972,3.0
68062,438,6765,2.0
45344,298,94959,3.0
21662,140,36529,3.0
14616,91,5585,1.0
26712,182,3959,2.5
62810,414,1387,4.0
94023,599,5334,2.0
57423,380,5134,2.5
65684,422,3447,4.0
37647,254,8961,4.5
28837,199,4641,4.0
50832,328,5418,4.0
66195,426,318,3.5
88976,574,47,5.0
63915,414,5324,2.0
14189,91,370,3.0
100495,610,85414,3.0
60063,387,7460,3.0
84423,542,594,4.0
19221,124,5608,4.5
89740,580,48516,4.5
88241,570,253,3.0
68681,448,161,4.0
72574,469,1210,3.0
35877,244,547,4.0
38430,263,8368,4.0
11970,73,102481,4.0
13678,89,6271,2.0
90780,590,1982,4.0
85559,555,2011,3.0
13912,89,110130,5.0
70733,452,1833,4.0
4606,28,39444,3.5
61172,400,1197,4.5
25779,177,106002,3.0
28013,192,150,5.0
98331,606,27722,4.0
77283,483,420,3.0
50290,325,1391,4.0
40276,274,37382,3.5
87470,563,82152,3.5
25300,177,4246,3.5
52926,348,111,5.0
37767,256,4018,4.0
27363,186,1196,5.0
4174,27,3157,3.0
35590,240,46,3.0
76871,480,8641,4.5
100183,610,44397,3.5
64035,414,5880,1.5
94245,599,7191,2.0
44155,294,1615,2.0
45996,305,899,4.5
53654,354,1580,3.5
20190,132,6593,3.5
38554,265,1225,4.0
12877,82,4701,4.0
26057,181,457,4.0
53373,352,56775,3.5
65148,417,1206,5.0
28969,200,708,4.0
44348,294,3313,1.0
13352,84,1343,4.0
11773,72,356,4.0
72274,465,3701,3.0
62637,414,915,4.0
39544,274,1920,3.5
94823,599,88129,3.5
23747,163,1625,4.0
88209,569,349,4.0
25951,180,315,3.0
15866,103,69844,1.5
8089,57,431,4.0
31917,219,8798,2.0
39714,274,2916,3.5
61451,405,1391,3.5
701,6,316,5.0
88862,573,7482,4.0
64086,414,6188,4.0
5757,41,6373,4.0
60576,391,1639,5.0
70369,448,133419,3.0
19864,131,858,4.0
67695,438,1377,3.0
36732,249,6503,3.0
96730,603,2726,4.0
20186,132,6365,3.5
41731,283,2124,3.0
60505,391,1136,5.0
98595,607,2313,4.0
54996,365,30793,3.5
62134,411,661,2.0
84010,534,101142,4.0
2527,19,1378,3.0
74987,474,25769,4.5
85715,555,2797,5.0
37260,249,103341,4.0
83846,534,57640,4.0
93197,599,1690,3.0
47844,309,1104,3.0
81567,517,539,3.0
67232,434,4993,5.0
78048,484,2296,4.0
45904,304,1855,3.0
31113,217,1359,1.0
75363,476,48,4.0
23235,160,50,4.0
67445,436,551,4.0
58287,381,3396,1.0
100546,610,92420,5.0
24184,167,5464,3.5
13591,89,1288,3.5
48730,315,2067,4.0
51686,334,1214,3.5
84399,541,553,4.0
66136,425,6333,3.0
87819,567,1916,5.0
38558,265,1263,3.0
69655,448,30812,4.0
75441,477,216,4.0
10596,68,1409,2.5
95148,600,261,3.0
10461,68,531,2.5
28999,200,1307,3.5
70019,448,92507,2.5
95898,601,4306,4.0
35424,239,2470,3.0
59772,387,3680,3.0
20726,137,1,4.0
78409,488,1278,2.5
73422,474,1214,4.0
49619,318,77800,4.0
79128,490,356,3.5
33218,226,1982,3.0
13321,84,1246,4.0
29752,202,3528,4.0
6203,42,3176,4.0
31074,217,1127,4.0
9149,62,179819,3.5
51588,332,54286,3.5
36683,249,5218,4.0
26580,182,3078,4.0
55580,368,1518,3.0
78380,488,596,0.5
83642,534,1688,4.0
3997,24,86882,4.0
45289,298,86332,3.5
82931,525,40826,3.0
26164,182,353,4.0
5059,33,296,5.0
96021,602,266,4.0
60777,391,5299,3.0
96072,602,501,2.0
26280,182,1228,4.5
63569,414,4002,5.0
33658,228,1385,3.0
23281,160,435,1.0
100311,610,58826,2.5
48077,312,1222,5.0
27822,188,2302,5.0
50300,325,1625,4.0
30663,215,1639,3.0
1536,15,91500,3.0
14868,94,589,4.0
35914,244,1610,5.0
80195,504,3101,4.0
75404,476,440,3.0
89849,583,104,3.0
63220,414,2746,4.0
38505,265,79,2.0
20731,137,260,4.0
79014,489,42418,1.0
46255,305,31685,2.5
44053,294,588,3.0
14358,91,1610,4.5
85201,553,61257,4.0
95743,600,6993,3.5
38310,263,1684,3.0
87844,567,4437,1.5
33033,225,2797,5.0
13842,89,84944,5.0
9892,64,7982,4.5
100655,610,106487,4.0
36762,249,7323,3.0
73475,474,1290,3.0
24166,167,4351,3.0
62541,414,552,3.0
40071,274,6686,1.0
25104,177,1653,3.0
89070,577,457,4.0
49052,318,1024,4.0
45694,303,1258,2.0
37048,249,76175,3.0
48658,314,500,3.0
32404,221,1997,4.0
16903,105,163386,5.0
77957,484,72,4.0
31037,217,905,4.0
54092,356,52975,3.0
21884,142,440,4.0
84826,551,1608,4.0
36533,249,2167,4.0
11567,68,93721,4.5
23681,161,2135,5.0
70345,448,129333,1.5
24677,171,761,5.0
59389,387,1127,4.5
57677,380,37380,4.0
63416,414,3450,4.0
96943,603,3704,2.0
74586,474,6333,5.0
83787,534,32031,4.0
61678,408,87785,3.5
18330,116,2657,3.0
92957,599,922,2.5
33192,226,1431,3.0
54714,361,6365,3.0
51834,335,2770,1.0
39939,274,4878,4.5
32248,220,63113,3.5
82742,525,2572,4.0
62462,414,373,4.0
28035,193,307,3.5
65531,420,5784,3.5
11713,70,3543,4.0
42145,288,253,4.0
69971,448,88812,2.5
47249,307,4246,4.0
25082,177,1367,2.5
60811,392,3285,3.0
92360,597,1541,2.0
24257,168,1213,5.0
41143,279,33493,3.0
79861,498,300,4.0
65151,417,1258,5.0
54666,361,1047,3.5
18184,115,1240,5.0
1679,17,480,4.5
100399,610,71252,3.0
98613,607,2747,3.0
47311,307,5092,1.5
23812,165,1210,3.0
17101,109,135,3.0
84612,544,619,5.0
46266,305,37380,4.0
25380,177,6541,4.0
5346,36,4025,2.0
30553,213,4368,3.0
81308,514,4007,4.0
49203,318,3683,4.5
17730,111,102407,3.5
72308,466,5010,3.5
40591,275,232,4.0
33592,227,38304,4.0
52973,348,6016,5.0
67980,438,5449,3.0
64643,414,54286,4.0
41214,279,111362,3.0
74126,474,3686,3.0
60458,391,587,3.0
58770,382,63082,4.5
33805,230,2502,2.5
26806,182,4642,4.5
79451,493,2019,4.0
2288,19,54,2.0
48895,317,8961,2.0
