,user,item,rating
73198,474,380,4.0
9956,65,7153,4.0
93421,599,2445,2.0
76565,480,3148,5.0
1083,9,1270,5.0
39570,274,2033,3.0
63880,414,5178,4.0
24264,168,1247,5.0
40537,274,74795,3.5
83634,534,1544,3.5
100468,610,80846,3.0
93022,599,1198,3.5
49627,318,79132,4.0
48872,317,4901,3.0
68332,442,3386,0.5
96563,603,1964,4.0
99527,609,828,3.0
61641,408,47610,5.0
15475,101,2700,4.0
48382,313,1882,1.0
14199,91,433,2.0
80087,503,858,4.5
49765,318,108928,3.0
17974,113,71,1.0
65781,424,1407,3.5
11785,72,1093,3.5
36471,249,1356,3.0
12053,74,1617,4.5
84171,537,4963,5.0
6704,45,2504,4.0
97096,604,272,4.0
50456,325,5291,5.0
95024,599,136562,3.5
41497,282,1079,4.0
40188,274,8947,2.0
89400,580,1200,4.5
82485,524,12,1.0
59901,387,5047,0.5
64107,414,6287,2.0
28117,195,800,2.0
84898,551,91542,4.0
91545,594,589,5.0
47580,307,42725,3.0
75907,477,31660,3.0
56978,380,745,5.0
77956,484,69,4.5
83897,534,69805,4.0
90718,590,1356,4.5
9371,63,54259,3.5
78924,489,5971,4.5
80783,509,94780,2.5
36399,249,318,4.5
19041,122,70599,4.0
85484,555,1405,3.0
73633,474,1956,3.0
98389,606,41566,3.5
38115,260,8015,3.5
1232,10,95167,4.0
87035,561,97913,4.0
81378,514,34162,3.0
89829,582,91500,4.0
23181,159,7361,0.5
68214,438,48774,3.0
88584,572,1247,5.0
3250,21,743,4.0
54851,362,175303,3.5
41022,277,65,3.0
82552,524,653,3.0
94582,599,47721,3.5
59157,385,1385,2.0
32037,219,59315,5.0
85076,552,3869,2.5
99758,610,3785,3.0
61935,410,2351,5.0
47871,309,1949,5.0
11282,68,45517,4.5
7756,51,33166,2.5
28582,199,85,1.0
3698,22,4886,3.5
60616,391,2115,2.0
36476,249,1457,3.5
13159,84,368,3.0
7973,55,2393,0.5
96078,602,535,1.0
2915,19,3483,2.0
59500,387,1572,3.5
28596,199,345,3.0
43910,292,104841,3.5
76632,480,3967,3.0
90215,586,117851,5.0
18115,113,4124,1.0
94991,599,122260,2.5
17503,111,8972,3.5
48507,313,3550,5.0
10659,68,1831,4.0
96997,603,4432,5.0
19835,130,300,3.0
94743,599,74095,2.5
100821,610,160527,4.5
85195,553,55247,5.0
87873,567,8636,3.5
59532,387,1952,4.0
19513,125,135436,3.5
96005,602,193,2.0
54351,357,3147,4.0
99491,608,51662,5.0
35768,241,104841,4.5
32660,222,1923,3.0
68782,448,919,4.0
81513,516,1198,4.0
54024,356,6370,4.5
8959,62,53464,3.0
98767,608,514,2.5
89612,580,5954,4.0
82272,522,2105,4.5
93927,599,4732,1.5
35252,237,67255,3.0
12390,77,3996,5.0
37085,249,81834,4.0
19722,129,2028,4.5
55110,365,104879,2.0
19749,129,3948,3.5
61693,408,103596,3.0
41687,282,72998,4.0
32420,221,2375,2.5
79065,489,61132,4.0
48022,312,111,5.0
4558,28,8961,3.5
48105,312,1408,4.0
38030,260,2174,3.5
27650,187,3578,2.0
73727,474,2179,3.0
4786,29,1213,4.0
85504,555,1569,4.0
39156,272,34405,3.5
6630,45,1569,4.0
79707,495,88125,5.0
36420,249,589,4.0
63428,414,3489,4.0
53649,354,1407,4.0
32787,222,71464,2.5
93928,599,4734,2.5
53095,351,4720,3.5
11579,68,96110,3.0
83439,530,208,3.0
80502,509,4519,3.0
66382,428,223,4.0
64855,414,93840,4.5
10362,68,3,2.0
1861,18,1210,4.5
100591,610,98633,3.5
18999,122,46970,4.0
25285,177,3990,2.5
34107,232,4776,4.5
48180,312,3535,3.0
96212,603,461,3.0
90191,586,96079,3.5
81460,514,175303,3.0
72434,468,231,2.0
42653,288,2779,3.0
56310,372,1261,5.0
2515,19,1347,2.0
36439,249,1029,4.0
51494,332,3257,2.5
59397,387,1196,4.5
16155,104,8972,4.0
8918,62,33162,4.0
33857,230,34048,4.5
84514,542,34072,2.5
55578,368,1500,3.0
76299,480,442,0.5
73702,474,2121,2.0
29728,202,3271,4.0
97098,604,277,4.0
87431,563,59258,2.0
74051,474,3364,3.5
1807,18,380,2.5
60952,394,380,3.0
12329,76,5952,3.0
100012,610,7202,3.0
19100,122,112515,4.5
63549,414,3950,4.0
59051,385,587,2.0
24810,174,356,3.0
48151,312,2641,3.0
73224,474,522,3.5
70701,452,1371,2.0
41365,280,8641,4.0
8469,57,3435,4.0
76928,480,32598,2.5
57540,380,7022,5.0
93046,599,1231,3.5
21968,144,1,3.5
89701,580,33004,4.0
61621,408,6618,5.0
89557,580,4027,4.5
73781,474,2374,2.5
66407,428,592,3.0
12010,73,134393,3.5
99855,610,4848,5.0
81588,517,912,4.0
53259,352,2329,4.5
98927,608,1608,3.0
67933,438,4874,2.5
25078,177,1321,4.0
70107,448,99846,3.0
28924,199,55820,4.0
68217,438,51662,5.0
24336,169,208,3.5
7356,50,117176,2.0
18522,118,1104,4.0
79632,495,8361,2.5
7141,50,1148,3.5
72612,469,1270,3.0
74457,474,5504,3.0
70058,448,95744,2.5
19024,122,58998,4.5
75734,477,3593,3.0
29987,208,733,3.0
61031,396,745,4.0
26842,182,4911,3.5
84755,548,80862,3.5
87683,564,152083,3.0
18741,119,139642,4.0
11854,73,8641,3.5
56109,371,3809,4.0
62630,414,903,5.0
1987,18,5464,4.0
40552,274,78574,3.5
44778,298,4015,2.0
98239,606,7265,3.5
92703,599,193,1.5
53013,349,590,4.0
75578,477,1517,3.5
83919,534,78469,4.0
653,6,222,4.0
92844,599,529,3.0
26589,182,3148,4.5
93835,599,4262,3.5
35744,241,8981,4.0
8023,56,410,3.0
44579,298,784,1.5
28412,198,1258,3.0
45605,301,4226,4.0
98251,606,7486,4.5
87461,563,78772,3.0
22439,153,778,3.5
29439,202,590,4.0
48818,317,778,5.0
30167,210,147380,4.5
97310,605,43560,3.0
33502,226,33493,4.0
1917,18,2058,3.5
88074,567,122882,4.0
16791,105,104841,4.0
36233,247,3034,3.0
7218,50,5932,3.5
92500,597,2420,4.0
98252,606,7487,4.0
42348,288,1345,3.0
37343,249,122892,4.5
54631,360,1603,1.0
20152,132,5171,2.0
5273,35,11,4.0
60745,391,4306,4.0
90985,590,3994,2.5
75576,477,1474,2.5
67185,434,2329,5.0
75243,475,4366,4.5
24719,171,1391,5.0
73527,474,1423,4.0
57886,380,86332,5.0
85572,555,2100,4.0
24234,168,596,4.5
97009,603,4690,3.0
40458,274,60069,3.5
30243,211,57669,4.5
43611,292,2501,4.5
58405,381,8360,3.5
77411,483,1688,2.5
69777,448,60950,3.0
49608,318,76054,4.0
91601,594,2001,4.5
63024,414,2120,2.0
67048,432,84189,3.5
19008,122,51540,5.0
35273,238,2067,5.0
75495,477,673,0.5
44931,298,6773,3.0
38628,265,2916,3.0
26340,182,1527,4.5
78946,489,6615,1.0
19637,127,2144,2.0
64160,414,6563,2.5
28439,198,1645,5.0
1461,15,1270,5.0
6176,42,2827,3.0
89239,578,78316,4.0
35647,240,366,4.0
49849,318,170355,3.0
97788,606,2541,4.0
72814,469,2872,5.0
67586,438,11,4.0
100523,610,89118,4.5
76809,480,6753,3.5
14378,91,1921,5.0
37372,249,143355,4.5
64777,414,71745,4.0
6417,43,648,5.0
34397,232,33495,3.0
19228,124,79592,2.0
27511,186,4713,4.0
35043,234,2406,4.0
1750,17,6016,4.5
6447,44,661,3.0
18854,122,592,4.5
82298,522,4052,2.5
7693,51,4340,2.5
8749,60,3424,4.0
2422,19,761,3.0
59192,386,204,1.0
84836,551,2959,4.5
68487,445,76093,3.5
49757,318,106487,4.0
57773,380,55282,2.0
63512,414,3793,4.0
50288,325,1380,3.0
44565,298,480,4.0
1435,15,44,1.0
5545,39,3034,3.0
37519,253,1271,5.0
94535,599,43708,3.0
55915,369,1663,3.0
43967,294,47,2.0
59394,387,1175,3.5
82579,524,1193,1.0
67673,438,852,3.5
72366,466,60069,4.5
87565,564,8641,4.5
77629,483,5146,3.5
96351,603,1135,3.0
22811,156,1228,3.0
32618,222,733,3.0
47736,308,454,1.0
47852,309,1219,3.5
90795,590,2078,4.5
61440,405,1209,3.5
11901,73,61024,4.0
78701,489,1997,3.5
90924,590,3361,4.0
71696,462,2361,4.0
94303,599,8361,1.5
4178,27,3448,4.0
14640,91,6395,3.5
83582,534,104,4.0
1952,18,3462,4.0
22927,156,2360,5.0
33006,225,1975,4.0
77476,483,2378,3.0
3363,21,5218,4.0
24052,166,54997,4.5
92596,597,3067,4.0
24069,167,356,3.0
79241,491,1784,4.5
56548,376,380,3.5
68126,438,8798,3.0
1484,15,3535,3.5
91377,592,553,5.0
22302,150,1356,5.0
61308,402,667,3.0
70067,448,96588,3.0
90748,590,1608,3.0
15404,100,2502,4.5
55084,365,96110,3.5
68722,448,445,3.0
26406,182,1917,0.5
26045,181,382,3.0
99108,608,2985,2.0
37221,249,97836,3.5
69637,448,8972,2.0
59587,387,2232,4.0
71298,456,1405,4.0
65059,415,4226,4.5
41632,282,5900,3.5
74398,474,5116,3.5
35318,239,288,5.0
9215,63,1208,5.0
96328,603,1077,4.0
24614,170,350,3.0
99474,608,33437,3.5
73389,474,1124,4.0
16654,105,60904,4.0
13656,89,4886,4.5
2135,18,68954,4.0
23945,166,2762,4.0
47955,310,2355,3.5
18924,122,3089,5.0
93064,599,1258,3.5
34267,232,7325,3.0
26212,182,780,1.5
37898,256,140725,4.0
57359,380,4085,4.0
43224,290,509,4.0
48046,312,750,5.0
58207,381,1911,2.5
72978,470,539,4.0
49215,318,3943,4.0
65282,418,102407,5.0
82059,520,2393,3.5
12167,74,47629,4.0
93677,599,3501,2.5
24733,172,1580,3.5
43871,292,88744,3.5
37499,252,143355,4.0
31753,219,3082,3.5
40798,275,2731,4.0
17882,111,172215,3.0
47969,310,3751,4.0
26557,182,2971,4.5
25147,177,2081,3.5
25783,177,106696,5.0
61116,398,68954,5.0
100534,610,91077,4.0
22283,150,36,4.0
71951,462,100556,5.0
99380,608,6537,4.0
21981,144,153,3.0
75864,477,7147,4.0
36851,249,44665,3.0
53398,352,71530,4.0
12267,76,111,3.0
44768,298,3968,2.0
88709,573,593,4.5
29259,200,59615,1.0
46891,307,1037,1.0
25469,177,25750,2.0
21605,140,6874,2.0
89224,578,7323,4.0
595,6,66,3.0
13822,89,76301,4.5
57407,380,4963,3.0
48386,313,1923,5.0
52299,339,88125,2.5
14265,91,924,3.5
49057,318,1060,4.5
64471,414,40819,4.0
13993,89,139994,4.0
45823,304,1035,4.0
73274,474,818,3.0
30208,211,2858,4.0
68916,448,1704,4.0
98790,608,594,2.5
58237,381,2162,3.0
8505,57,3827,4.0
77787,483,54001,4.5
28885,199,7158,4.0
71723,462,2872,2.5
41363,280,8376,3.5
76757,480,5528,2.5
63597,414,4063,2.0
34787,233,1258,4.0
95978,602,36,3.0
2140,18,70286,3.5
37543,253,26366,5.0
52594,344,1214,1.0
76290,480,382,2.5
26922,182,5643,3.0
3681,22,3006,4.0
63398,414,3386,3.0
38796,266,2288,4.0
78901,489,5316,2.5
59273,387,318,3.5
94638,599,55167,4.0
95804,600,30793,3.0
52074,339,1732,5.0
96991,603,4420,3.0
46302,305,51935,4.0
94287,599,7844,3.0
89120,577,1253,4.0
915,7,2324,2.0
62320,414,45,3.0
44941,298,6953,2.0
69502,448,6143,2.0
1822,18,589,4.5
60823,393,1089,5.0
38344,263,2571,4.0
13951,89,128087,5.0
10693,68,2023,3.5
95401,600,2077,2.5
8152,57,880,3.0
84179,537,8984,5.0
54308,357,2134,3.0
53874,356,1080,5.0
88848,573,6378,4.0
5210,34,2443,4.5
57368,380,4270,4.0
86088,559,552,3.0
28843,199,4979,2.0
67601,438,145,5.0
23490,160,2353,1.0
87462,563,80241,3.0
49976,322,10,4.0
59463,387,1291,3.5
78756,489,2617,2.5
84355,541,316,5.0
7907,52,134130,5.0
21487,140,4836,3.5
1755,17,7482,4.0
19205,124,1884,4.5
87375,563,6155,3.0
34979,234,1275,4.0
66029,425,1907,3.0
5342,36,3766,2.0
51201,331,593,5.0
99423,608,7361,4.5
8303,57,1721,2.0
25244,177,3364,3.5
11626,69,541,5.0
21212,140,1198,4.0
19434,125,91500,2.0
93780,599,4006,2.5
5538,39,2858,5.0
83463,531,10,4.0
13903,89,106927,3.0
27712,187,7156,4.0
44193,294,2013,2.0
70737,452,1954,4.0
1577,16,319,4.0
61229,401,8360,3.5
30962,217,437,2.0
80853,510,420,0.5
37827,256,33679,4.0
79656,495,46578,4.0
93136,599,1464,3.5
34769,233,367,3.5
66048,425,2291,3.5
14908,95,1228,5.0
23429,160,1876,2.0
94768,599,79274,2.5
60958,394,588,2.0
9773,64,4148,3.0
73366,474,1059,4.5
52544,343,2329,4.0
58317,381,4226,4.5
38110,260,7387,2.5
21362,140,3107,3.0
1781,18,70,3.5
49311,318,7034,3.5
65004,415,377,3.5
45239,298,74458,2.5
78963,489,7318,3.0
9051,62,102125,3.5
4807,29,2944,4.0
92628,599,9,1.5
24078,167,588,3.0
38109,260,7361,3.5
97061,604,104,3.0
48371,313,1608,4.0
46019,305,1200,3.5
15933,103,122882,4.0
81979,519,134393,4.0
29723,202,3246,4.0
30618,214,1059,4.0
18722,119,127184,4.0
99959,610,6373,3.5
40430,274,56715,3.5
75813,477,5673,4.5
2239,18,122920,3.0
37815,256,7361,5.0
84429,542,1206,4.0
69785,448,62999,3.5
53662,354,1682,4.5
22054,144,2355,3.5
75335,475,109487,4.0
12103,74,5341,4.0
22491,153,4848,2.5
77294,483,500,3.5
1670,17,50,4.5
38674,266,50,4.0
67708,438,1527,4.5
80606,509,31685,2.5
66653,428,8528,3.0
61142,399,3114,4.0
67590,438,44,3.0
25901,179,165,4.0
3082,20,3034,5.0
84102,535,2574,1.0
22270,149,2011,2.0
74390,474,5021,2.5
82482,524,1,4.0
48656,314,485,3.0
33030,225,2648,2.0
93002,599,1097,4.0
27903,190,6870,4.0
53905,356,1641,4.5
26279,182,1227,5.0
92757,599,337,2.0
23026,156,4029,4.5
100160,610,39446,2.5
7180,50,2164,1.0
83166,526,134130,4.5
82073,520,2701,2.5
80550,509,6586,2.0
766,6,469,4.0
80993,511,119145,4.0
34668,232,62374,4.0
44574,298,665,4.0
93932,599,4787,2.5
51872,336,2502,5.0
87664,564,115617,1.0
27074,183,480,4.0
9681,64,2694,3.0
75832,477,6333,4.0
42112,287,8958,1.5
38968,268,1791,2.0
13200,84,590,4.0
19748,129,3793,4.0
70045,448,94953,2.0
51518,332,4308,5.0
377,4,1197,5.0
60939,394,34,3.0
9937,64,39183,4.0
48508,313,3555,3.0
31313,217,2405,3.0
12806,82,1608,3.5
68581,447,48,3.0
65638,422,904,3.0
44063,294,673,4.0
61801,409,2795,5.0
32965,224,3496,5.0
45136,298,57504,4.0
79749,495,122904,5.0
20836,137,3679,4.0
13045,83,8874,3.0
95614,600,3910,3.5
27019,182,6902,4.0
46830,307,529,2.5
58231,381,2115,3.5
59134,385,1278,3.0
38358,263,2805,2.0
39620,274,2301,3.5
26257,182,1186,4.0
39038,269,63,3.0
18111,113,4084,1.0
66908,432,3916,4.0
68447,445,2710,3.0
99002,608,2082,1.0
89520,580,3089,0.5
15774,103,5014,4.0
1366,13,2541,2.0
77849,483,79132,5.0
51563,332,26131,4.5
18301,116,1247,2.0
78237,485,329,4.0
24170,167,4623,3.0
19073,122,93510,4.5
88778,573,2628,3.5
81301,514,3843,2.0
29064,200,2949,4.0
74133,474,3724,3.5
27967,191,229,5.0
80387,509,296,3.5
4616,28,42004,2.5
17839,111,159755,1.5
44800,298,4306,2.0
75172,474,50160,3.5
46,1,940,5.0
94558,599,45221,2.5
61969,410,3504,5.0
55947,369,3535,4.5
3986,24,61024,3.5
44040,294,520,2.0
73870,474,2710,4.0
16453,105,6281,4.0
69035,448,2412,2.0
84922,551,135569,4.5
9377,63,60069,4.0
98858,608,1129,3.0
4388,28,3107,2.0
39053,269,784,3.0
94587,599,48394,3.0
15528,102,236,3.0
99181,608,3686,3.5
76963,480,36529,4.0
10025,66,593,4.0
38911,268,334,5.0
65478,420,1270,3.5
43015,288,6947,4.0
5974,42,639,3.0
69940,448,86142,3.0
56463,373,736,3.0
26827,182,4826,4.5
31885,219,6874,4.5
61653,408,58156,3.0
44610,298,1230,3.0
48623,314,227,1.0
85259,554,2070,1.0
57586,380,8641,3.5
12026,74,382,4.5
20804,137,1304,4.5
56496,374,1356,5.0
68211,438,47950,3.0
62827,414,1454,3.0
7019,47,82767,3.5
68718,448,434,3.0
91137,590,8864,2.5
778,6,497,3.0
17364,111,3301,4.0
52897,347,253,4.0
22046,144,1923,3.0
84017,534,102903,2.0
15024,95,6708,3.0
1763,17,64839,3.5
77927,483,103341,4.5
60318,389,786,3.0
85069,552,3593,1.0
61045,396,3052,3.5
23933,166,2028,4.5
64381,414,30707,4.5
69280,448,4002,4.0
57687,380,39446,4.0
19714,129,1573,3.5
88069,567,118702,2.0
31646,219,1556,1.0
41691,282,80906,4.5
66416,428,745,2.5
62682,414,1050,4.0
54613,359,44555,4.0
64594,414,51077,2.5
8516,58,22,3.0
27509,186,4545,4.0
20013,132,1249,3.0
29192,200,8969,3.5
41896,286,1573,3.5
14717,92,54190,4.0
40573,274,86332,2.0
83006,525,71535,3.5
83460,530,592,4.0
5399,38,237,3.0
13521,88,5952,5.0
70656,452,377,4.0
99599,610,1084,4.0
71472,460,5903,3.5
41051,278,880,3.5
76647,480,4022,4.5
95711,600,5879,0.5
63185,414,2616,3.0
53107,351,5989,4.0
54561,359,590,4.0
13490,87,5618,5.0
28120,195,904,5.0
50030,322,2268,5.0
30217,211,3638,4.5
72864,469,3361,3.0
100739,610,122886,4.5
49078,318,1210,4.0
73973,474,3097,4.0
880,7,356,5.0
15932,103,117529,4.0
72831,469,2989,3.0
52547,343,2858,4.0
61734,409,968,5.0
6578,45,1037,4.0
3796,23,741,4.0
45363,298,101864,1.5
14428,91,2419,3.5
23329,160,1019,5.0
50310,325,1845,4.0
58602,382,1210,4.5
82576,524,1101,3.0
17054,108,4994,3.0
2468,19,1064,2.0
99686,610,2702,3.5
68824,448,1188,3.0
40161,274,8464,3.5
68757,448,619,1.0
51530,332,5291,5.0
55308,367,3189,4.0
51667,334,356,4.0
19902,131,5952,3.5
88523,572,17,5.0
54536,358,66203,4.0
86799,561,3269,3.0
5033,33,11,2.0
47495,307,8641,4.0
47312,307,5099,3.0
27280,185,2355,3.0
66015,425,1641,3.5
82165,520,73017,5.0
86750,561,2407,3.0
45493,299,3717,4.0
5682,41,1208,2.0
27068,182,44204,3.0
80455,509,2138,3.0
4676,28,55118,4.0
98542,607,1240,5.0
46169,305,4553,3.5
3478,21,69406,3.5
52464,342,733,4.0
9286,63,4027,1.0
22667,155,2879,5.0
53943,356,2716,5.0
64713,414,60397,2.0
41928,286,3994,4.5
19083,122,99007,3.5
543,5,410,3.0
2670,19,2097,3.0
29613,202,2116,3.0
58445,381,34072,3.5
49974,322,1,3.5
90044,585,74458,5.0
84943,552,368,3.0
18322,116,2006,5.0
84323,540,44191,5.0
20316,134,273,3.0
80135,503,6614,3.5
66361,427,6349,1.0
35097,234,4084,3.0
93704,599,3684,2.5
17657,111,79091,3.5
57141,380,2012,4.0
22747,156,852,3.0
68979,448,2110,4.0
82115,520,4992,3.5
85313,555,172,2.0
86272,560,4308,4.0
30922,217,208,3.0
88829,573,5064,4.0
58505,381,51698,3.5
29364,201,2628,3.0
13581,89,1148,2.0
94792,599,83796,2.5
77526,483,2948,3.5
85296,555,29,4.0
68110,438,8361,4.0
30874,216,3994,5.0
46973,307,1490,1.0
26145,182,247,4.5
29377,201,2918,5.0
24212,167,31685,3.5
87234,562,5294,5.0
45319,298,90249,1.0
69487,448,5881,1.5
54337,357,2746,3.5
11364,68,54997,4.5
66751,430,3408,3.0
39046,269,724,5.0
64833,414,87430,2.0
11417,68,59725,2.5
70559,450,111,4.0
22943,156,2683,3.0
16345,105,3681,3.5
27254,184,193573,4.0
86691,561,1485,3.0
83007,525,72226,4.5
17195,109,778,4.0
1160,10,7451,3.5
92148,596,176051,3.5
9390,63,78499,4.0
42451,288,2005,3.0
44783,298,4036,3.0
39904,274,4386,3.5
88604,572,1393,4.0
22053,144,2329,5.0
48754,316,1073,3.0
30324,212,4027,3.5
91082,590,6378,3.0
61211,401,1907,3.5
81474,514,186587,3.0
7271,50,45880,2.5
97988,606,4370,3.5
39110,271,1225,3.0
68748,448,590,3.0
32632,222,1206,4.0
43729,292,5299,4.0
86761,561,2478,4.0
9966,65,58559,4.5
63161,414,2513,2.0
18424,117,353,3.0
35945,244,3753,3.0
29878,204,48780,5.0
97886,606,3386,4.0
25030,177,1086,3.0
86649,561,1196,5.0
2919,19,3499,3.0
70420,448,141004,2.0
36085,246,8865,4.0
34583,232,52245,3.0
6551,45,639,2.0
71478,460,6539,4.0
64935,414,140928,4.5
75928,477,41569,4.0
39094,270,780,4.0
31989,219,47044,2.0
97807,606,2712,4.0
31223,217,1967,2.0
25313,177,4679,1.5
86596,561,204,1.5
74403,474,5213,1.5
63850,414,5051,3.0
63631,414,4203,3.0
53587,354,50,4.5
17996,113,838,4.0
31901,219,7373,3.0
7125,50,783,2.5
59998,387,6731,3.5
82430,523,5444,4.0
74659,474,6777,3.0
29934,205,104913,3.0
2627,19,1963,3.0
32913,223,55854,3.0
9177,63,364,4.0
26852,182,4979,4.0
69764,448,59315,4.0
91900,596,4310,1.5
10508,68,902,3.5
67324,435,1221,5.0
23936,166,2324,4.5
5546,39,3178,3.0
100233,610,51927,3.5
46837,307,562,2.0
8620,58,736,3.0
97582,606,1249,3.5
71182,454,4979,4.5
97386,606,110,3.5
89952,584,338,4.0
17931,112,300,0.5
8402,57,2706,4.0
56819,378,44191,4.0
64327,414,8783,3.5
17460,111,6503,3.5
13184,84,507,3.0
86731,561,2174,4.0
56332,372,1370,5.0
25038,177,1148,4.0
96459,603,1397,4.0
2201,18,99728,3.5
49732,318,97938,4.0
44144,294,1476,2.0
28858,199,5502,3.0
91074,590,6212,1.5
48495,313,3256,4.0
49005,318,235,3.5
27725,187,8370,5.0
44483,297,319,5.0
37244,249,102033,3.5
91795,596,1291,3.5
50837,328,6333,0.5
84816,551,589,4.0
93160,599,1587,3.5
83404,528,91529,4.5
96913,603,3543,5.0
76560,480,3081,3.5
12967,83,750,3.5
16338,105,3592,4.5
100556,610,94867,3.5
37351,249,122922,4.5
57813,380,65133,4.0
32144,220,2795,4.0
53172,351,86320,3.5
4422,28,3683,2.5
71445,460,1704,4.0
53437,352,97304,4.0
62106,411,455,3.0
73725,474,2177,3.0
8014,56,329,3.0
28554,198,4903,3.0
88162,567,174055,3.5
68556,446,508,5.0
87288,562,58559,4.0
48141,312,2454,3.0
59061,385,610,3.0
47067,307,2315,0.5
54199,357,919,4.5
56028,370,1676,3.5
98148,606,6373,2.5
58712,382,32296,1.0
99749,610,3717,2.5
5957,42,509,4.0
72269,465,3682,4.0
61943,410,2843,2.0
29077,200,3481,5.0
68573,446,597,3.0
32624,222,1059,2.0
30687,215,3252,4.0
23299,160,596,4.0
27549,187,288,3.0
1648,16,4973,4.0
98249,606,7438,4.5
45359,298,99813,3.0
88674,572,3169,4.0
46225,305,7482,5.0
43382,290,2529,4.0
46593,305,140956,4.5
91044,590,5103,3.0
46136,305,3535,5.0
73645,474,1977,1.5
29664,202,2640,4.0
51911,337,50,3.0
64277,414,7354,3.0
44891,298,5991,2.5
17926,112,223,1.5
25759,177,95654,3.5
25061,177,1251,3.0
15227,98,104841,4.5
64765,414,69640,3.0
45245,298,76077,3.0
33978,232,1721,4.5
94026,599,5361,2.0
56801,378,1193,4.5
82465,523,91529,5.0
79315,492,76,5.0
96922,603,3577,1.0
69402,448,4881,3.0
22704,156,235,4.0
41543,282,2291,4.0
34727,232,71282,3.0
52974,348,6893,4.0
88249,570,337,3.0
80008,501,27,3.0
37344,249,122900,4.0
24442,169,2795,4.5
87537,564,1265,5.0
45084,298,50610,4.0
60970,395,158,3.0
50485,326,1242,3.0
52807,346,3735,3.0
34838,233,7438,3.5
8856,62,4262,5.0
88931,573,64839,5.0
55705,368,2533,3.0
87316,562,99191,4.0
81900,517,96079,1.0
20252,132,48780,3.5
96606,603,2160,4.0
9884,64,7361,4.5
18837,122,104,4.0
23571,160,3256,1.0
47340,307,5464,2.5
50648,327,2706,5.0
45009,298,27773,4.0
63402,414,3394,2.0
41319,280,3897,5.0
15013,95,6016,5.0
45143,298,58315,0.5
66941,432,5989,4.0
37911,257,1380,4.0
2400,19,610,3.0
31992,219,48385,3.0
96298,603,923,5.0
80403,509,783,3.0
31181,217,1686,3.0
48638,314,344,2.0
31051,217,1017,4.0
42746,288,3244,3.0
36686,249,5254,3.5
55971,369,6874,3.5
55329,367,3512,4.0
31997,219,49272,4.5
10857,68,3173,3.5
25388,177,6753,3.5
59097,385,1093,3.0
80945,510,35836,4.5
45458,298,136449,3.5
20311,134,193,3.0
65217,418,1136,5.0
5657,40,685,5.0
43102,288,39292,4.0
8149,57,858,5.0
3224,21,44,1.0
98976,608,1923,3.5
22655,155,1883,4.0
11861,73,33836,3.0
19005,122,48780,5.0
72925,470,14,4.0
44558,298,344,3.0
87085,561,166528,4.0
24178,167,5014,4.5
63010,414,2095,3.0
68659,448,10,4.0
19273,125,2692,4.0
25996,181,132,3.0
86060,559,434,2.0
99720,610,3409,3.0
96927,603,3608,4.0
89798,582,4993,3.5
34637,232,58156,3.0
92999,599,1093,2.5
98035,606,4881,4.5
33489,226,8874,4.0
92189,597,246,5.0
91204,590,55247,2.5
50777,328,2087,3.0
54597,359,2701,3.0
50681,328,296,5.0
77791,483,55269,4.0
22828,156,1270,3.5
19873,131,1200,3.5
20973,139,8368,3.0
79053,489,57640,4.5
42726,288,3107,2.0
87506,563,109895,2.5
25071,177,1282,4.0
27753,187,27912,4.0
24630,170,587,4.0
51731,334,4896,3.5
60862,393,5630,2.0
83746,534,6373,3.5
23190,159,46976,1.0
95200,600,558,2.0
82974,525,58998,4.0
23911,166,1245,4.5
39720,274,2959,5.0
24898,176,733,5.0
95812,600,32456,4.5
77861,483,85780,3.5
25840,178,1810,4.5
40329,274,45447,3.0
31720,219,2628,1.0
97570,606,1221,4.0
50870,328,54286,4.0
53326,352,33493,4.0
34550,232,49286,2.5
66487,428,2174,4.0
22251,149,1240,4.0
50196,324,3952,2.0
93871,599,4470,2.0
86379,560,31123,2.5
85268,554,2324,5.0
61207,401,783,4.0
17461,111,6539,3.0
1471,15,2085,1.5
57117,380,1882,3.0
87077,561,136020,2.5
41783,284,351,3.0
77746,483,34048,2.0
5805,41,55765,2.0
50238,325,587,3.0
36390,249,150,2.5
14205,91,464,4.0
62174,412,1244,4.0
100131,610,33493,4.0
12128,74,6870,4.0
88825,573,4886,4.0
72626,469,1307,4.0
61622,408,6708,3.5
46155,305,4034,4.5
27642,187,2959,3.0
22947,156,2732,5.0
82856,525,6281,3.5
53314,352,4973,3.0
2698,19,2206,3.0
40077,274,6711,3.0
27856,189,76093,4.0
12063,74,2300,5.0
56664,377,32,4.5
44593,298,1193,4.0
59976,387,6465,3.0
74258,474,4292,4.0
56603,376,1610,4.0
63752,414,4663,1.0
83087,525,122900,3.5
35979,246,296,4.0
68477,445,40815,3.0
9409,63,95858,4.0
27994,191,319,4.0
62605,414,786,3.0
69713,448,48322,4.0
10675,68,1923,4.0
2393,19,586,3.0
76957,480,34542,3.5
84783,550,2571,4.5
31526,219,6,3.5
3824,23,1222,5.0
14943,95,2423,4.0
78741,489,2379,1.5
91072,590,6166,2.0
90648,590,1079,4.5
70295,448,117529,2.5
92003,596,57669,5.0
90464,588,431,3.0
2829,19,2959,5.0
74146,474,3798,1.5
77832,483,69757,4.5
92779,599,373,3.0
3685,22,3578,4.0
14411,91,2160,4.5
